customer_id,full_name,email,phone,city,signup_date,segment,swiggy_one_member,marketing_opt_in
SWGY10238,Anika Shetty,anika.shetty73@gmail.com,913717058650,jaipur,01-25-2025,Frequent Orderer,False,Yes
SWGY10239,Priya Gupta,priya.gupta104@yahoo.com,,noida,04-07-2024,New,False,
SWGY10240,Karthik Mehta,karthik.mehta346@yahoo.com,919755855665,LUCKNOW,09-15-2023,New,False,N
SWGY10241,Saanvi Bose,saanvi.bose1@gmail.com,+91-90824-04335,lucknow,02-16-2024,,False,Y
SWGY10242,Ishaan Verma,ishaan.verma256@yahoo.com,4196931572,Gurugram,05-30-2024,New,False,yes
SWGY10243,Vivaan Pillai,vivaan.pillai901@gmail.co,,KOLKATA,20/08/2023,Dormant,False,N
SWGY10244,Arjun Verma,arjun.verma93@yahoo.com,(622) 517-9086,Ahmedabad,07/07/2024,Churned,False,0
SWGY10245,Rahul Iyer,rahul.iyer586@yahoo.com,, Kochi ,17/10/2023,Frequent Orderer,False,1
SWGY10246,Diya Patel,diya.patel313@yahoo.com,,Pune,2024-05-18,Swiggy One Member,False,Yes
SWGY10247,Sai Shetty,sai.shetty711@gmail.com,917053833884, Lucknow ,10-30-2023,Dormant,True,Y
SWGY10248,Karthik Sharma,karthik.sharma62@outlook.com,+91-94070-16451,kolkata,01-17-2025,Churned,False,0
SWGY10249,Sai Chatterjee,sai.chatterjee545@gmail.com,8780038457,NELLORE,2025-05-27,New,False,1
SWGY10250,Sneha Das,sneha.das283@gmail.com,, Pune ,03-02-2025,Frequent Orderer,False,N
SWGY10251,Aadhya Singh,aadhya.singh460@hotmail.com,,VIJAYAWADA,04/11/2023,,False,No
SWGY10252,Navya Bose,navya.bose31@outlook.com,+91-66474-23122,jaipur,09-30-2023,New,False,N
SWGY10253,Ira Singh,ira.singh138@hotmail.com,+91-75267-72233, Hyderabad ,2025-05-04,New,True,yes
SWGY10254,Aadhya Singh,aadhya.singh950@gmail.co,7573660965,Jaipur,04-18-2025,Churned,False,No
SWGY10255,Myra Joshi,myra.joshi753@gmail.com,8034764472,noida,07-14-2023,Dormant,False,Yes
SWGY10256,Karthik Malhotra,karthik.malhotra513@gmail.com,919826657027,LUCKNOW,24/10/2023,Frequent Orderer,False,No
SWGY10257,Ayaan Khan,ayaan.khan127@gmail.com,7518689268,Jaipur,2025-03-26,Churned,False,1
SWGY10258,Riya Iyer,riya.iyer317@gmail.co,2123094077,Delhi,10-27-2023,New,False,
SWGY10259,Sai Patel,sai.patel615@gmail.com,+91-84983-02205,VIJAYAWADA,2025-04-06,Frequent Orderer,False,yes
SWGY10260,Ananya Gupta,ananya.gupta626@hotmail.com,8279501455,Bengaluru,20/09/2023,Frequent Orderer,False,No
SWGY10261,Krishna Kapoor,krishna.kapoor540@gmail.co,3901981794,delhi,03/10/2023,Swiggy One Member,True,1
SWGY10262,Divya Iyer,divya.iyer828@yahoo.com,3430107139, Vijayawada ,2024-12-28,Frequent Orderer,False,1
SWGY10263,Diya Bose,diya.bose261@gmail.com,+91-88501-55699,KOCHI,2025-03-14,New,False,1
SWGY10264,Vikram Khan,vikram.khan140@gmail.co,917857608495,Lucknow,2025-04-19,,True,1
SWGY10265,Neha Das,neha.das642@hotmail.com,9962914504,Mumbai,31/10/2023,Frequent Orderer,True,N
SWGY10266,Diya Joshi,diya.joshi804@gmail.com,,noida,05/04/2024,New,False,Y
SWGY10267,Rahul Reddy,rahul.reddy742@gmail.com,+91-81040-91570,noida,2024-11-10,Swiggy One Member,True,yes
SWGY10268,Rohan Patel,rohan.patel452@gmail.com,(241) 098-8138,pune,23/12/2023,New,False,Y
SWGY10269,Karthik Menon,karthik.menon554@gmail.co,, Vijayawada ,02-06-2024,New,False,1
SWGY10270,Krishna Khan,krishna.khan998@gmail.co,911717477332,noida,20/12/2023,Dormant,False,0
SWGY10271,Reyansh Khan,reyansh.khan360@gmail.co,(245) 992-8161,Kochi,28/04/2024,Frequent Orderer,True,
SWGY10272,Saanvi Pillai,saanvi.pillai998@gmail.co,,Kolkata,01-31-2024,Swiggy One Member,True,
SWGY10273,Ishaan Pillai,ishaan.pillai316@gmail.co,,Vijayawada,2024-09-17,Frequent Orderer,True,Y
SWGY10274,Myra Bose,myra.bose211@outlook.com,(465) 190-9862,Chennai,04/07/2024,Swiggy One Member,True,Yes
SWGY10275,Aarav Bose,aarav.bose443@hotmail.com,56666 83272, Noida ,02/06/2024,New,True,0
SWGY10276,Arjun Menon,arjun.menon148@gmail.co,912126796927, Noida ,04-17-2025,New,True,
SWGY10277,Saanvi Das,saanvi.das749@yahoo.com,+91-46895-00975, Hyderabad ,12-08-2023,Frequent Orderer,True,No
SWGY10278,Arjun Malhotra,arjun.malhotra91@yahoo.com,1894905807, Noida ,03-13-2024,Frequent Orderer,True,1
SWGY10279,Aadhya Das,aadhya.das768@outlook.com,+91-94079-29049,kochi,28/03/2024,Frequent Orderer,True,No
SWGY10280,Arjun Malhotra,arjun.malhotra264@gmail.com,92927 52437,Mumbai,11/03/2024,Frequent Orderer,False,No
SWGY10281,Arjun Shetty,arjun.shetty393@yahoo.com,2395041027, Lucknow ,05/11/2023,Dormant,False,
SWGY10282,Priya Bose,priya.bose269@yahoo.com,,hyderabad,23/06/2024,Swiggy One Member,True,yes
SWGY10283,Ananya Rao,ananya.rao692@yahoo.com,+91-93852-58001, Chennai ,2023-09-09,Frequent Orderer,False,No
SWGY10284,Sneha Joshi,sneha.joshi635@gmail.com,93911 19269,Pune,01-11-2024,Dormant,True,Y
SWGY10285,Ayaan Menon,ayaan.menon284@gmail.co,(542) 140-6650,gurugram,2025-04-07,Churned,False,
SWGY10286,Aditya Kapoor,aditya.kapoor504@gmail.com,916391741011,lucknow,23/12/2023,Swiggy One Member,True,Yes
SWGY10287,Nikhil Kapoor,nikhil.kapoor681@gmail.co,915690877661,DELHI,2025-03-30,Swiggy One Member,True,0
SWGY10288,Karthik Kapoor,karthik.kapoor342@outlook.com,, Mumbai ,01-01-2025,Swiggy One Member,True,N
SWGY10289,Krishna Chatterjee,krishna.chatterjee87@gmail.co,,lucknow,18/09/2023,Swiggy One Member,True,
SWGY10290,Aarav Verma,aarav.verma217@hotmail.com,918293102707,Pune,2023-07-28,Frequent Orderer,False,Y
SWGY10291,Aarav Nair,aarav.nair626@yahoo.com,(111) 799-3136, Ahmedabad ,22/07/2023,Churned,False,No
SWGY10292,Sneha Pillai,sneha.pillai47@hotmail.com,11426 25827,Nellore,2023-10-19,Frequent Orderer,False,No
SWGY10293,Neha Shetty,neha.shetty184@gmail.com,9467232487,KOLKATA,2023-11-09,New,True,Yes
SWGY10294,Ira Nair,ira.nair847@outlook.com,910833181958,JAIPUR,24/10/2024,Swiggy One Member,True,N
SWGY10295,Ayaan Verma,ayaan.verma486@gmail.co,+91-00543-64597,Hyderabad,09-24-2023,Dormant,False,Yes
SWGY10296,Divya Bose,divya.bose917@yahoo.com,+91-99563-53153,DELHI,11-09-2023,Dormant,False,0
SWGY10297,Pooja Patel,pooja.patel447@yahoo.com,97265 27354,kolkata,2024-01-12,New,False,Yes
SWGY10298,Karthik Pillai,karthik.pillai176@outlook.com,914929298316, Bengaluru ,2024-03-14,New,False,
SWGY10299,Vikram Joshi,vikram.joshi336@gmail.co,9290600780, Chennai ,15/06/2023,Dormant,False,No
SWGY10300,Myra Kapoor,myra.kapoor750@gmail.co,912543107427,Hyderabad,25/08/2023,Swiggy One Member,False,
SWGY10301,Rahul Iyer,rahul.iyer476@gmail.com,911658046498,NOIDA,05-21-2025,,False,No
SWGY10302,Ira Khan,ira.khan53@gmail.com,79055 28183,jaipur,2023-07-27,Frequent Orderer,False,No
SWGY10303,Rohan Kapoor,,914864015577,Jaipur,15/01/2025,Dormant,False,yes
SWGY10304,Myra Shetty,myra.shetty68@yahoo.com,+91-71162-41124,PUNE,20/04/2025,Churned,False,Y
SWGY10305,Pooja Patel,pooja.patel955@yahoo.com,,nellore,03-04-2025,New,False,1
SWGY10306,Pari Pillai,pari.pillai469@outlook.com,(424) 375-4025, Ahmedabad ,2025-05-14,Swiggy One Member,True,Y
SWGY10307,Karthik Bose,karthik.bose683@yahoo.com,911059274523,Chennai,12-04-2023,Churned,False,1
SWGY10308,Diya Iyer,diya.iyer309@gmail.com,,pune,02/09/2024,Swiggy One Member,True,yes
SWGY10309,Rahul Pillai,rahul.pillai347@gmail.com,(028) 140-6937,Ahmedabad,29/10/2023,Dormant,False,Yes
SWGY10310,Ira Patel,ira.patel24@gmail.com,+91-71863-75998,vijayawada,21/11/2024,Frequent Orderer,False,Y
SWGY10311,Karthik Mehta,karthik.mehta457@hotmail.com,+91-76742-66299,PUNE,2024-06-30,Frequent Orderer,False,yes
SWGY10312,Pari Malhotra,pari.malhotra7@gmail.co,(462) 879-2326, Pune ,2023-08-07,Churned,False,yes
SWGY10313,Vikram Pillai,vikram.pillai28@gmail.com,(471) 462-7301, Chennai ,2024-10-18,Swiggy One Member,True,1
SWGY10314,Riya Kapoor,riya.kapoor711@gmail.com,(904) 290-2572,VIJAYAWADA,2024-08-20,Dormant,False,yes
SWGY10315,Diya Mehta,diya.mehta79@hotmail.com,+91-21928-55445,ahmedabad,2024-05-30,New,False,Yes
SWGY10316,Arjun Malhotra,arjun.malhotra167@gmail.com,8338988816,Chennai,2024-06-16,,False,Y
SWGY10317,Divya Sharma,divya.sharma912@hotmail.com,52401 32234,GURUGRAM,2024-05-22,Frequent Orderer,False,No
SWGY10318,Aadhya Reddy,aadhya.reddy111@gmail.com,+91-89071-40140,Mumbai,06-20-2023,Dormant,False,N
SWGY10319,Riya Patel,riya.patel965@outlook.com,915528938911,Delhi,04-17-2025,Frequent Orderer,True,N
SWGY10320,Karthik Patel,karthik.patel102@yahoo.com,75927 12566,CHENNAI,23/11/2023,Churned,False,No
SWGY10321,Rahul Khan,rahul.khan722@outlook.com,, Mumbai ,2024-09-20,New,False,0
SWGY10322,Krishna Mehta,KRISHNA.MEHTA377@YAHOO.COM,,Hyderabad,08-11-2023,Dormant,False,Y
SWGY10323,Aditya Das,aditya.das239@gmail.co,,hyderabad,2024-05-12,New,False,
SWGY10324,Ishaan Reddy,ishaan.reddy102@gmail.com,+91-70269-52499,Chennai,10-14-2024,Frequent Orderer,False,
SWGY10325,Neha Joshi,neha.joshi268@hotmail.com,8800616756, Hyderabad ,2024-03-27,Swiggy One Member,True,Yes
SWGY10326,Reyansh Bose,reyansh.bose320@gmail.co,911978897782,Ahmedabad,06/04/2024,Dormant,False,yes
SWGY10327,Pari Pillai,pari.pillai292@outlook.com,9025590561,kolkata,21/02/2025,Swiggy One Member,True,0
SWGY10328,Diya Verma,diya.verma933@gmail.com,911520850769, Ahmedabad ,06/02/2024,Frequent Orderer,False,Yes
SWGY10329,Karthik Kapoor,karthik.kapoor587@gmail.com,1357852945,VIJAYAWADA,23/06/2023,Churned,False,No
SWGY10330,Vikram Bose,vikram.bose824@yahoo.com,1919541987,HYDERABAD,21/03/2024,Frequent Orderer,False,No
SWGY10331,Rohan Menon,rohan.menon412@outlook.com,(782) 082-9737, Nellore ,04-03-2024,Frequent Orderer,False,Yes
SWGY10332,Anika Patel,anika.patel308@gmail.co,13644 24936,Pune,2024-09-16,New,False,N
SWGY10333,Aarav Singh,aarav.singh663@gmail.com,+91-42044-82070,Kochi,13/04/2024,Frequent Orderer,False,yes
SWGY10334,Pooja Gupta,pooja.gupta407@yahoo.com,919818984713,Lucknow,21/07/2024,Dormant,False,1
SWGY10335,Vikram Pillai,vikram.pillai224@yahoo.com,,,04/07/2024,Dormant,False,0
SWGY10336,Pari Singh,pari.singh22@hotmail.com,0348645183, Chennai ,2023-10-27,Frequent Orderer,False,0
SWGY10337,Divya Rao,divya.rao881@yahoo.com,+91-56041-77656,CHENNAI,09-01-2023,Churned,False,yes
SWGY10338,Anika Gupta,anika.gupta756@outlook.com,910027206345,Pune,2024-08-04,Swiggy One Member,True,Y
SWGY10339,Sai Malhotra,sai.malhotra812@outlook.com,24295 43165, Jaipur ,26/03/2025,Dormant,False,N
SWGY10340,Aarav Sharma,aarav.sharma929@gmail.com,,lucknow,2024-12-23,Swiggy One Member,True,No
SWGY10341,Aarav Malhotra,aarav.malhotra209@yahoo.com,,,07/09/2024,Dormant,False,Y
SWGY10342,Aadhya Iyer,aadhya.iyer255@outlook.com,,bengaluru,2024-03-24,Churned,False,No
SWGY10343,Navya Verma,navya.verma621@hotmail.com,910048964652,Bengaluru,05-06-2024,Churned,False,Y
SWGY10344,Ayaan Nair,ayaan.nair325@hotmail.com,(415) 027-4564,nellore,10-17-2024,Churned,False,1
SWGY10345,Aadhya Nair,aadhya.nair674@gmail.co,+91-20320-74276, Pune ,2024-10-16,Dormant,False,
SWGY10346,Diya Bose,diya.bose127@outlook.com,914228499390,GURUGRAM,11/09/2024,Frequent Orderer,False,No
SWGY10347,Sai Kapoor,sai.kapoor697@gmail.com,919152017774,Ahmedabad,05/09/2023,Dormant,True,Yes
SWGY10348,Rohan Shetty,rohan.shetty817@hotmail.com,(045) 018-9616,GURUGRAM,2024-04-28,Churned,False,0
SWGY10349,Aditya Sharma,aditya.sharma771@yahoo.com,7649251583, Noida ,31/12/2023,New,False,
SWGY10350,Ayaan Pillai,ayaan.pillai191@gmail.co,+91-10857-32788,,07/08/2024,New,False,0
SWGY10351,Aditya Kapoor,aditya.kapoor255@hotmail.com,+91-90810-81866,,10-31-2023,Churned,False,yes
SWGY10352,Diya Rao,diya.rao474@yahoo.com,(601) 645-9779,vijayawada,2023-08-23,Dormant,True,N
SWGY10353,Reyansh Gupta,reyansh.gupta19@gmail.com,(027) 769-7499, Jaipur ,08/02/2025,Frequent Orderer,False,No
SWGY10354,Arjun Iyer,arjun.iyer880@gmail.com,2368314727,Bengaluru,2023-12-13,New,True,Y
SWGY10355,Nikhil Iyer,nikhil.iyer461@hotmail.com,,jaipur,2025-05-20,Frequent Orderer,True,
SWGY10356,Saanvi Kapoor,saanvi.kapoor889@gmail.co,,Nellore,26/01/2025,Dormant,False,1
SWGY10357,Myra Mehta,myra.mehta238@hotmail.com,915972466572,BENGALURU,13/11/2023,Frequent Orderer,False,No
SWGY10358,Sneha Kapoor,sneha.kapoor426@gmail.co,+91-38005-45228,Delhi,25/11/2023,New,False,0
SWGY10359,Ishaan Shetty,,+91-84289-10771,Hyderabad,10-02-2023,Swiggy One Member,True,Yes
SWGY10360,Anika Reddy,anika.reddy746@outlook.com,8712552137,Delhi,2025-03-07,New,False,
SWGY10361,Ananya Menon,ananya.menon370@yahoo.com,+91-86326-66785, Nellore ,2023-11-23,New,False,Yes
SWGY10362,Karthik Malhotra,karthik.malhotra445@gmail.com,,mumbai,26/08/2023,Frequent Orderer,False,Yes
SWGY10363,Vikram Rao,vikram.rao414@gmail.co,918997563410,lucknow,22/11/2024,Swiggy One Member,True,Y
SWGY10364,Anika Bose,ANIKA.BOSE776@YAHOO.COM,(894) 346-8105,chennai,2024-01-05,,False,Yes
SWGY10365,Rahul Reddy,rahul.reddy348@yahoo.com,, Gurugram ,04-01-2024,Swiggy One Member,False,N
SWGY10366,Ishaan Khan,ishaan.khan151@gmail.co,, Nellore ,01-17-2025,New,False,0
SWGY10367,Pooja Rao,pooja.rao706@gmail.co,+91-62282-77288,VIJAYAWADA,23/10/2024,Swiggy One Member,True,
SWGY10368,Vivaan Nair,vivaan.nair113@gmail.com,4082154544,Nellore,2024-06-13,Churned,True,Y
SWGY10369,Neha Pillai,NEHA.PILLAI188@GMAIL.CO,(851) 067-9497, Kolkata ,20/07/2023,Churned,False,Y
SWGY10370,Rahul Iyer,rahul.iyer888@outlook.com,,nellore,03-13-2025,Frequent Orderer,False,No
SWGY10371,Pooja Nair,pooja.nair725@outlook.com,18139 89098, Jaipur ,06-26-2023,Swiggy One Member,True,Yes
SWGY10372,Ishaan Bose,,89569 07056, Delhi ,2023-06-20,Frequent Orderer,False,1
SWGY10373,Saanvi Rao,saanvi.rao188@outlook.com,(246) 209-5200, Mumbai ,2023-09-26,Churned,False,1
SWGY10374,Arjun Mehta,arjun.mehta54@yahoo.com,(993) 788-6140, Lucknow ,04-27-2024,Frequent Orderer,False,0
SWGY10375,Aditya Kapoor,aditya.kapoor20@outlook.com,,BENGALURU,2024-07-22,Swiggy One Member,True,1
SWGY10376,Navya Nair,navya.nair934@hotmail.com,(079) 420-0749, Kochi ,07/02/2024,Swiggy One Member,True,N
SWGY10377,Riya Malhotra,riya.malhotra92@gmail.co,, Chennai ,17/07/2023,New,False,N
SWGY10378,Sneha Khan,sneha.khan709@yahoo.com,910970026876,Pune,01-02-2024,Frequent Orderer,True,No
SWGY10379,Navya Sharma,navya.sharma386@hotmail.com,,lucknow,2025-04-18,Frequent Orderer,False,No
SWGY10380,Vikram Shetty,vikram.shetty991@outlook.com,7930361498,AHMEDABAD,04-06-2024,Dormant,False,N
SWGY10381,Sneha Pillai,sneha.pillai603@yahoo.com,(249) 384-3089, Ahmedabad ,2025-04-29,Swiggy One Member,True,0
SWGY10382,Rohan Verma,rohan.verma697@hotmail.com,+91-58030-46875, Noida ,2024-04-26,Frequent Orderer,False,1
SWGY10383,Aditya Pillai,aditya.pillai981@gmail.com,913254110760,kochi,26/06/2023,Churned,False,N
SWGY10384,Ishaan Kapoor,ishaan.kapoor243@gmail.com,(971) 791-1006,Hyderabad,2024-05-14,Dormant,False,Yes
SWGY10385,Divya Joshi,divya.joshi105@gmail.com,4661963990, Bengaluru ,04/04/2024,Swiggy One Member,True,0
SWGY10386,Nikhil Shetty,nikhil.shetty465@hotmail.com,,vijayawada,12/09/2023,Frequent Orderer,False,0
SWGY10387,Pari Shetty,pari.shetty320@hotmail.com,(549) 822-7495,gurugram,2023-12-08,Frequent Orderer,False,Y
SWGY10388,Vivaan Singh,vivaan.singh206@yahoo.com,, Nellore ,24/12/2024,Dormant,False,Y
SWGY10389,Ishaan Joshi,ishaan.joshi710@yahoo.com,+91-33756-36205,Lucknow,14/07/2023,Frequent Orderer,False,Yes
SWGY10390,Navya Reddy,navya.reddy369@gmail.com,33423 42583,DELHI,2024-03-24,Frequent Orderer,False,Y
SWGY10391,Vikram Rao,vikram.rao807@gmail.com,,Lucknow,2023-09-12,New,False,Y
SWGY10392,Nikhil Iyer,nikhil.iyer614@gmail.co,+91-30993-84253,kochi,2023-12-12,New,False,
SWGY10393,Kabir Gupta,,918725587774, Kochi ,09-24-2024,Dormant,False,Yes
SWGY10394,Kabir Singh,kabir.singh436@gmail.co,,Lucknow,25/12/2023,Frequent Orderer,False,1
SWGY10395,Aadhya Joshi,aadhya.joshi392@gmail.com,(341) 514-8881,GURUGRAM,2024-08-16,Frequent Orderer,False,No
SWGY10396,Aditya Das,aditya.das310@outlook.com,919284044566,Bengaluru,11/12/2024,New,False,Y
SWGY10397,Pooja Chatterjee,pooja.chatterjee602@hotmail.com,917515366377,Hyderabad,19/01/2024,Dormant,False,Y
SWGY10398,Riya Iyer,,(684) 590-9022, Chennai ,10/06/2023,Frequent Orderer,False,N
SWGY10399,Saanvi Gupta,saanvi.gupta463@outlook.com,1820970231,nellore,2024-06-30,New,True,N
SWGY10400,Krishna Malhotra,krishna.malhotra881@gmail.co,(128) 671-6323, Mumbai ,09-08-2024,New,False,
SWGY10401,Reyansh Shetty,reyansh.shetty702@gmail.co,0271693859, Vijayawada ,13/04/2024,Swiggy One Member,True,Yes
SWGY10402,Priya Gupta,priya.gupta729@outlook.com,+91-26329-67629, Chennai ,03-23-2025,Dormant,False,Yes
SWGY10403,Sai Nair,sai.nair69@yahoo.com,68151 18567,chennai,2025-03-05,Swiggy One Member,True,Yes
SWGY10404,Myra Sharma,myra.sharma391@outlook.com,3600412577,Mumbai,2025-03-16,Swiggy One Member,True,N
SWGY10405,Karthik Joshi,karthik.joshi19@hotmail.com,(418) 621-0427,DELHI,2024-09-25,,False,Yes
SWGY10406,Nikhil Bose,nikhil.bose831@hotmail.com,16470 90063,hyderabad,2024-08-26,Swiggy One Member,True,N
SWGY10407,Aditya Sharma,aditya.sharma686@gmail.com,,KOLKATA,06-29-2023,Churned,False,N
SWGY10408,Divya Bose,divya.bose178@gmail.com,+91-50637-31495,Kolkata,2024-08-12,,False,0
SWGY10409,Krishna Shetty,krishna.shetty583@yahoo.com,(195) 625-2571,Gurugram,09-13-2023,Dormant,False,
SWGY10410,Saanvi Malhotra,saanvi.malhotra22@hotmail.com,1436391025,ahmedabad,2024-01-25,Frequent Orderer,True,Y
SWGY10411,Saanvi Patel,saanvi.patel455@outlook.com,50864 03553,Ahmedabad,07-09-2023,Frequent Orderer,False,N
SWGY10412,Neha Singh,neha.singh645@gmail.com,917130232129,VIJAYAWADA,2024-06-25,Swiggy One Member,True,No
SWGY10413,Aadhya Joshi,aadhya.joshi255@outlook.com,7347156627, Chennai ,11-16-2023,Dormant,False,0
SWGY10414,Rahul Iyer,rahul.iyer778@outlook.com,912824674746, Noida ,2024-10-06,New,False,1
SWGY10415,Arjun Kapoor,arjun.kapoor748@outlook.com,+91-66567-49160, Hyderabad ,11-06-2023,Churned,True,Y
SWGY10416,Kabir Mehta,kabir.mehta714@gmail.com,6337050249,CHENNAI,22/05/2024,Frequent Orderer,False,N
SWGY10417,Ira Pillai,ira.pillai939@gmail.co,919183626448, Ahmedabad ,11-13-2023,New,False,yes
SWGY10418,Priya Mehta,priya.mehta834@yahoo.com,913640270116, Kochi ,08-31-2023,New,False,yes
SWGY10419,Priya Mehta,priya.mehta187@hotmail.com,7932302346,Delhi,11-28-2023,Frequent Orderer,False,Y
SWGY10420,Aditya Menon,aditya.menon241@gmail.co,+91-10040-90138, Mumbai ,06-21-2024,New,False,yes
SWGY10421,Divya Kapoor,divya.kapoor699@outlook.com,3566905510, Gurugram ,05-11-2024,Swiggy One Member,True,Y
SWGY10422,Aarav Shetty,,, Mumbai ,2024-11-25,,False,
SWGY10423,Saanvi Shetty,saanvi.shetty488@gmail.com,+91-49328-98027,kochi,08-23-2023,Frequent Orderer,False,
SWGY10424,Reyansh Joshi,reyansh.joshi217@yahoo.com,, Mumbai ,10-06-2024,Swiggy One Member,True,No
SWGY10425,Sneha Iyer,sneha.iyer815@outlook.com,(991) 566-8633,Lucknow,29/11/2024,Swiggy One Member,True,No
SWGY10426,Ishaan Gupta,ishaan.gupta377@yahoo.com,(690) 409-8366,pune,01-27-2025,Churned,False,Y
SWGY10427,Anika Shetty,,(437) 729-4209,vijayawada,01-14-2024,New,True,No
SWGY10428,Ayaan Pillai,ayaan.pillai386@gmail.com,+91-52330-27642, Gurugram ,08/03/2025,Dormant,False,0
SWGY10429,Sneha Kapoor,sneha.kapoor714@yahoo.com,918612590472,PUNE,05/07/2024,,False,
SWGY10430,Krishna Iyer,,+91-26620-15720,hyderabad,01-10-2024,Dormant,False,0
SWGY10431,Arjun Chatterjee,arjun.chatterjee611@yahoo.com,+91-61764-75011,Hyderabad,05/07/2023,New,False,N
SWGY10432,Aarav Pillai,aarav.pillai608@yahoo.com,,Vijayawada,07/01/2025,Frequent Orderer,False,
SWGY10433,Aditya Malhotra,aditya.malhotra668@gmail.com,+91-31292-08751,NOIDA,01-19-2025,Swiggy One Member,True,N
SWGY10434,Rohan Nair,rohan.nair128@hotmail.com,8260340848,MUMBAI,12-27-2024,Frequent Orderer,False,
SWGY10435,Karthik Khan,karthik.khan705@gmail.com,03032 43298,nellore,26/05/2024,Swiggy One Member,True,Y
SWGY10436,Priya Shetty,priya.shetty666@yahoo.com,911462831435,KOLKATA,16/08/2023,Swiggy One Member,True,Y
SWGY10437,Ananya Mehta,ananya.mehta545@gmail.com,+91-61515-54234,Kolkata,27/06/2023,Churned,False,N
SWGY10438,Saanvi Reddy,saanvi.reddy842@gmail.co,5948491025,KOCHI,05/10/2023,New,False,0
SWGY10439,Pari Pillai,pari.pillai130@yahoo.com,4053967275,delhi,21/02/2024,New,False,0
SWGY10440,Anika Singh,anika.singh321@gmail.com,+91-13129-01487, Chennai ,03-12-2025,Dormant,False,Y
SWGY10441,Pari Kapoor,pari.kapoor416@gmail.com,06853 89097,NELLORE,2025-05-02,Churned,False,No
SWGY10442,Diya Iyer,diya.iyer383@gmail.com,, Nellore ,2024-05-27,Churned,False,yes
SWGY10443,Divya Malhotra,DIVYA.MALHOTRA59@OUTLOOK.COM,+91-75451-05265,Noida,07/07/2023,Churned,False,
SWGY10444,Kabir Gupta,kabir.gupta8@yahoo.com,(437) 654-5628,Nellore,08/11/2024,Dormant,False,
SWGY10445,Reyansh Iyer,reyansh.iyer114@yahoo.com,2665023741, Pune ,08-18-2024,New,False,
SWGY10446,Neha Iyer,neha.iyer399@yahoo.com,1022580305,Pune,14/07/2024,Frequent Orderer,False,
SWGY10447,Krishna Menon,krishna.menon524@yahoo.com,,GURUGRAM,2023-08-24,Dormant,False,No
SWGY10448,Arjun Chatterjee,arjun.chatterjee632@yahoo.com,+91-06684-33567, Bengaluru ,03-07-2024,Churned,False,Yes
SWGY10449,Krishna Reddy,krishna.reddy328@gmail.com,00534 74916,chennai,07/06/2024,Frequent Orderer,False,1
SWGY10450,Ananya Menon,ananya.menon789@yahoo.com,+91-59895-34396,Mumbai,2023-09-08,Swiggy One Member,True,No
SWGY10451,Vivaan Pillai,vivaan.pillai102@gmail.com,9547382023,lucknow,04-01-2025,Dormant,False,1
SWGY10452,Nikhil Das,nikhil.das430@hotmail.com,,GURUGRAM,03-06-2025,Dormant,False,0
SWGY10453,Pari Bose,pari.bose394@hotmail.com,,Noida,11-07-2024,Churned,False,
SWGY10454,Anika Malhotra,anika.malhotra122@yahoo.com,83402 42403,Chennai,2024-04-06,Dormant,False,1
SWGY10455,Rohan Shetty,rohan.shetty740@yahoo.com,+91-94500-53424,Pune,04-28-2024,New,False,0
SWGY10456,Rohan Rao,rohan.rao837@gmail.co,4396273652,Noida,03/03/2025,Swiggy One Member,True,Y
SWGY10457,Myra Nair,MYRA.NAIR664@OUTLOOK.COM,2269312163, Noida ,2023-11-28,New,False,Y
SWGY10458,Priya Sharma,priya.sharma782@gmail.com,14290 01851,VIJAYAWADA,11/09/2023,Frequent Orderer,True,
SWGY10459,Vikram Nair,vikram.nair274@hotmail.com,+91-01841-86203,CHENNAI,05/05/2024,Frequent Orderer,False,0
SWGY10460,Arjun Das,arjun.das906@gmail.com,+91-13145-19515,Ahmedabad,03-20-2024,Frequent Orderer,False,Y
SWGY10461,Reyansh Mehta,reyansh.mehta154@outlook.com,,NELLORE,08/05/2024,Swiggy One Member,True,Y
SWGY10462,Saanvi Joshi,saanvi.joshi745@outlook.com,915226557676,,2024-10-02,Dormant,True,N
SWGY10463,Saanvi Mehta,saanvi.mehta550@yahoo.com,+91-96893-13503,nellore,10-22-2024,Swiggy One Member,True,
SWGY10464,Arjun Reddy,arjun.reddy143@outlook.com,,Bengaluru,05-23-2024,Frequent Orderer,False,0
SWGY10465,Diya Verma,diya.verma858@hotmail.com,02521 31096,JAIPUR,17/09/2023,Swiggy One Member,True,Y
SWGY10466,Priya Malhotra,priya.malhotra661@gmail.com,, Jaipur ,04-02-2024,Frequent Orderer,False,yes
