customer_id,full_name,email,city,segment,swiggy_one_member,phone,marketing_opt_in,signup_date
SWGY13645,Aarav Iyer,aarav.iyer298@hotmail.com,,Swiggy One Member,True,+917146733909,False,2024-01-02
SWGY12803,Aarav Iyer,aarav.iyer2@gmail.co,Bengaluru,Dormant,False,+916042121004,False,2025-03-17
SWGY15848,Aarav Iyer,aarav.iyer495@outlook.com,Kochi,Churned,False,+914361696628,False,2024-09-02
SWGY12739,Aarav Iyer,aarav.iyer536@yahoo.com,Kolkata,Frequent Orderer,False,+910722884993,False,2025-01-31
SWGY11420,Aarav Iyer,aarav.iyer550@hotmail.com,Delhi,Swiggy One Member,True,+913137371450,True,2024-02-21
SWGY13627,Aarav Iyer,aarav.iyer554@gmail.com,Bengaluru,Dormant,False,+914681389331,True,2023-12-28
SWGY11163,Aarav Iyer,aarav.iyer653@yahoo.com,Vijayawada,Swiggy One Member,True,+910265099621,False,2023-10-07
SWGY13892,Aarav Iyer,aarav.iyer675@gmail.co,Lucknow,Churned,False,+910012808551,True,2023-10-11
SWGY11509,Aarav Iyer,aarav.iyer73@outlook.com,Ahmedabad,Frequent Orderer,False,+915969579457,True,2025-04-02
SWGY12511,Aarav Iyer,aarav.iyer755@outlook.com,Delhi,Frequent Orderer,False,+912784300398,True,2025-03-24
SWGY14721,Aarav Iyer,aarav.iyer771@yahoo.com,Delhi,Unclassified,False,,True,2025-01-21
SWGY14977,Aarav Iyer,aarav.iyer776@gmail.com,Bengaluru,New,False,+919164631212,False,2024-04-11
SWGY12232,Aarav Iyer,aarav.iyer777@gmail.com,Vijayawada,New,False,+919416795202,True,2024-07-24
SWGY15494,Aarav Iyer,aarav.iyer779@gmail.co,Jaipur,Frequent Orderer,False,+916113298833,False,2025-03-15
SWGY10586,Aarav Iyer,aarav.iyer784@gmail.com,Vijayawada,New,False,+914873682691,False,2025-01-19
SWGY12526,Aarav Iyer,aarav.iyer877@gmail.co,,New,False,,False,2023-06-12
SWGY14464,Aarav Iyer,aarav.iyer963@gmail.com,Chennai,New,False,,True,2023-12-18
SWGY14051,Aarav Joshi,aarav.joshi171@outlook.com,Nellore,Unclassified,False,+917926824837,True,2024-07-31
SWGY14817,Aarav Joshi,aarav.joshi205@gmail.com,Lucknow,Frequent Orderer,False,+915122063870,True,2024-03-21
SWGY13697,Aarav Joshi,aarav.joshi22@gmail.com,Kolkata,New,False,+916374646225,False,2024-09-05
SWGY11478,Aarav Joshi,aarav.joshi326@gmail.co,Bengaluru,Swiggy One Member,True,+910612988972,False,2025-05-14
SWGY13147,Aarav Joshi,aarav.joshi414@hotmail.com,Ahmedabad,Frequent Orderer,False,,True,2025-03-06
SWGY13533,Aarav Joshi,aarav.joshi55@yahoo.com,Kochi,New,False,+912586998008,True,2023-08-06
SWGY15455,Aarav Joshi,aarav.joshi60@yahoo.com,,Frequent Orderer,True,+919616185762,False,2025-01-30
SWGY12487,Aarav Joshi,aarav.joshi657@outlook.com,Jaipur,Frequent Orderer,True,+915261068965,False,2024-06-25
SWGY11763,Aarav Joshi,aarav.joshi830@outlook.com,,Swiggy One Member,True,+910878347679,True,2024-08-16
SWGY14383,Aarav Joshi,aarav.joshi838@hotmail.com,Chennai,New,False,,True,2023-09-21
SWGY14496,Aarav Joshi,aarav.joshi84@outlook.com,Ahmedabad,New,False,+914111649649,True,2024-11-20
SWGY14022,Aarav Joshi,aarav.joshi89@gmail.co,Ahmedabad,Churned,False,+916285916915,False,2024-07-12
SWGY14343,Aarav Joshi,aarav.joshi912@yahoo.com,Mumbai,New,False,+916573873341,True,2023-09-15
SWGY12150,Aarav Joshi,aarav.joshi973@hotmail.com,Kolkata,Swiggy One Member,True,+917681605191,True,2024-11-12
SWGY11401,Aarav Kapoor,aarav.kapoor214@gmail.com,Hyderabad,Frequent Orderer,False,,False,2024-03-10
SWGY15512,Aarav Kapoor,aarav.kapoor228@yahoo.com,Pune,New,True,+916567027376,False,2023-11-19
SWGY10578,Aarav Kapoor,aarav.kapoor265@gmail.com,Ahmedabad,Frequent Orderer,False,+917857585126,False,2025-04-17
SWGY15219,Aarav Kapoor,aarav.kapoor393@hotmail.com,Chennai,New,False,+910324717356,True,2024-11-30
SWGY14668,Aarav Kapoor,aarav.kapoor455@outlook.com,Bengaluru,Frequent Orderer,True,+916102779885,False,2024-11-07
SWGY13226,Aarav Kapoor,aarav.kapoor551@yahoo.com,Chennai,Frequent Orderer,False,+911202152620,False,2024-12-20
SWGY12964,Aarav Kapoor,aarav.kapoor590@yahoo.com,Jaipur,Dormant,False,,True,2023-12-09
SWGY15192,Aarav Kapoor,aarav.kapoor600@outlook.com,Vijayawada,Dormant,False,+915722196938,False,2023-07-24
SWGY11416,Aarav Kapoor,aarav.kapoor660@gmail.co,Jaipur,New,False,,True,2024-03-11
SWGY10633,Aarav Kapoor,aarav.kapoor664@yahoo.com,Hyderabad,Churned,False,+914309776889,False,2025-05-12
SWGY12250,Aarav Kapoor,aarav.kapoor697@gmail.co,Kolkata,Dormant,False,+916335641629,True,2024-01-24
SWGY12968,Aarav Kapoor,aarav.kapoor736@gmail.co,Noida,Dormant,False,+910978525399,True,2025-04-21
SWGY12394,Aarav Kapoor,aarav.kapoor744@gmail.com,Delhi,Unclassified,False,+911708292209,False,2024-01-20
SWGY13073,Aarav Kapoor,aarav.kapoor976@gmail.co,Kochi,Churned,False,,True,2023-08-16
SWGY12709,Aarav Kapoor,aarav.kapoor988@yahoo.com,Ahmedabad,New,False,+918811912776,True,2024-11-19
SWGY12707,Aarav Khan,aarav.khan221@gmail.co,Vijayawada,Dormant,True,,True,2023-11-14
SWGY13322,Aarav Khan,aarav.khan24@gmail.co,Kolkata,Churned,True,,True,2024-02-12
SWGY10193,Aarav Khan,aarav.khan612@gmail.com,Gurugram,Churned,True,,True,2025-05-27
SWGY13924,Aarav Khan,aarav.khan765@gmail.co,Nellore,Swiggy One Member,True,+910426613676,True,2025-01-27
SWGY13876,Aarav Khan,aarav.khan787@hotmail.com,Delhi,New,False,+919697686990,True,2024-04-07
SWGY12324,Aarav Khan,aarav.khan824@yahoo.com,Ahmedabad,Frequent Orderer,True,+914336057432,True,2025-05-14
SWGY10640,Aarav Khan,aarav.khan880@gmail.com,Kolkata,New,False,+913972835129,True,2024-04-09
SWGY12692,Aarav Khan,aarav.khan881@hotmail.com,Kochi,Swiggy One Member,True,+918207809882,True,2024-08-09
SWGY11551,Aarav Khan,aarav.khan993@hotmail.com,Hyderabad,New,False,+918593428839,False,2025-05-31
SWGY14108,Aarav Malhotra,aarav.malhotra152@hotmail.com,Jaipur,Dormant,False,+915909472155,True,2023-11-14
SWGY10341,Aarav Malhotra,aarav.malhotra209@yahoo.com,,Dormant,False,,True,2024-09-07
SWGY12283,Aarav Malhotra,aarav.malhotra229@outlook.com,Jaipur,Frequent Orderer,True,,False,2023-10-16
SWGY12514,Aarav Malhotra,aarav.malhotra380@gmail.com,Mumbai,New,False,+912266435094,False,2024-01-14
SWGY13403,Aarav Malhotra,aarav.malhotra433@yahoo.com,Bengaluru,Frequent Orderer,True,,False,2023-11-25
SWGY12457,Aarav Malhotra,aarav.malhotra512@gmail.com,Lucknow,Dormant,False,+911022212683,False,2024-05-12
SWGY11867,Aarav Malhotra,aarav.malhotra672@yahoo.com,Kolkata,Frequent Orderer,True,,True,2025-03-17
SWGY10759,Aarav Mehta,aarav.mehta169@gmail.com,Jaipur,Churned,False,+919043223023,True,2024-05-23
SWGY13274,Aarav Mehta,aarav.mehta205@gmail.com,Noida,Frequent Orderer,False,,True,2023-11-13
SWGY10670,Aarav Mehta,aarav.mehta223@gmail.com,Kochi,Churned,False,+917245307624,False,2025-04-08
SWGY14808,Aarav Mehta,aarav.mehta408@outlook.com,Kolkata,New,False,,False,2024-09-02
SWGY13207,Aarav Mehta,aarav.mehta427@gmail.com,Ahmedabad,Frequent Orderer,False,,False,2024-08-12
SWGY13895,Aarav Mehta,aarav.mehta550@yahoo.com,Jaipur,Churned,False,+912505386531,True,2024-02-09
SWGY10229,Aarav Mehta,aarav.mehta562@outlook.com,Kochi,Swiggy One Member,True,+918663266341,True,2024-03-26
SWGY13545,Aarav Mehta,aarav.mehta775@gmail.co,Lucknow,Frequent Orderer,False,+919281871136,False,2023-11-11
SWGY12146,Aarav Mehta,aarav.mehta832@gmail.com,Gurugram,Dormant,False,,False,2024-01-11
SWGY13959,Aarav Menon,aarav.menon189@gmail.co,Vijayawada,New,False,+913619328875,False,2024-11-11
SWGY14338,Aarav Menon,aarav.menon313@outlook.com,,Swiggy One Member,True,+910192763786,True,2025-04-22
SWGY10745,Aarav Menon,aarav.menon618@hotmail.com,Pune,Dormant,False,+915114551293,True,2023-12-07
SWGY13622,Aarav Menon,aarav.menon72@gmail.com,Hyderabad,Swiggy One Member,True,,True,2024-09-02
SWGY11492,Aarav Menon,aarav.menon739@hotmail.com,Delhi,Frequent Orderer,False,+917214617275,True,2025-01-18
SWGY13245,Aarav Menon,aarav.menon96@yahoo.com,Vijayawada,Frequent Orderer,False,,True,2025-04-12
SWGY12922,Aarav Menon,aarav.menon978@gmail.co,Chennai,New,True,+913436145501,False,2023-06-21
SWGY13524,Aarav Nair,aarav.nair177@outlook.com,Bengaluru,Frequent Orderer,True,+919318606231,False,2024-09-06
SWGY11383,Aarav Nair,aarav.nair256@gmail.com,Bengaluru,Dormant,False,,False,2024-01-21
SWGY10080,Aarav Nair,aarav.nair267@gmail.co,Gurugram,Frequent Orderer,False,+919473121727,True,2024-11-12
SWGY15859,Aarav Nair,aarav.nair369@gmail.co,Jaipur,Frequent Orderer,False,+911741961404,False,2024-08-10
SWGY12754,Aarav Nair,aarav.nair494@hotmail.com,Vijayawada,Swiggy One Member,True,+914655309222,False,2024-09-26
SWGY11211,Aarav Nair,aarav.nair591@yahoo.com,Delhi,Frequent Orderer,False,+913593797190,True,2023-07-17
SWGY12587,Aarav Nair,aarav.nair618@hotmail.com,Ahmedabad,Swiggy One Member,True,+914949185147,False,2024-08-01
SWGY10291,Aarav Nair,aarav.nair626@yahoo.com,Ahmedabad,Churned,False,+911117993136,False,2023-07-22
SWGY11610,Aarav Nair,aarav.nair699@hotmail.com,Ahmedabad,Unclassified,False,+916484977973,True,2024-10-13
SWGY15783,Aarav Nair,aarav.nair759@outlook.com,Delhi,Frequent Orderer,False,+917067471695,False,2024-07-25
SWGY15650,Aarav Nair,aarav.nair774@gmail.com,Jaipur,New,False,+915013963772,True,2024-07-16
SWGY15193,Aarav Nair,aarav.nair806@yahoo.com,Pune,Swiggy One Member,True,+911858467842,False,2023-08-30
SWGY11037,Aarav Nair,aarav.nair818@yahoo.com,Ahmedabad,Swiggy One Member,True,,True,2024-02-19
SWGY11450,Aarav Patel,aarav.patel40@yahoo.com,Kolkata,Churned,False,+918303424375,True,2023-06-11
SWGY15886,Aarav Patel,aarav.patel421@outlook.com,Lucknow,Dormant,False,+915946960331,True,2023-12-25
SWGY13975,Aarav Patel,aarav.patel460@yahoo.com,Hyderabad,Frequent Orderer,True,+914140226956,True,2024-02-16
SWGY12198,Aarav Patel,aarav.patel520@gmail.co,Lucknow,Frequent Orderer,False,,True,2023-11-08
SWGY15986,Aarav Patel,aarav.patel659@outlook.com,Lucknow,New,False,+914332842221,False,2024-09-16
SWGY12519,Aarav Patel,aarav.patel799@hotmail.com,Lucknow,Churned,False,+910867226628,False,2023-12-31
SWGY10114,Aarav Patel,aarav.patel79@outlook.com,Vijayawada,Dormant,False,,False,2023-10-26
SWGY14317,Aarav Pillai,aarav.pillai179@gmail.co,Hyderabad,Dormant,False,+910828723885,False,2024-02-10
SWGY10829,Aarav Pillai,aarav.pillai390@gmail.com,Hyderabad,Dormant,False,+910399529701,True,2025-05-18
SWGY10432,Aarav Pillai,aarav.pillai608@yahoo.com,Vijayawada,Frequent Orderer,False,,False,2025-01-07
SWGY12334,Aarav Pillai,aarav.pillai717@hotmail.com,Chennai,Frequent Orderer,False,+915561441298,True,2025-04-25
SWGY12735,Aarav Pillai,aarav.pillai730@gmail.com,Jaipur,Swiggy One Member,True,+914176697068,True,2023-11-03
SWGY12196,Aarav Pillai,aarav.pillai781@gmail.co,Ahmedabad,New,False,+918280957283,False,2024-05-25
SWGY15173,Aarav Pillai,aarav.pillai781@outlook.com,Mumbai,Frequent Orderer,False,,True,2023-08-24
SWGY13769,Aarav Pillai,aarav.pillai915@hotmail.com,Delhi,Unclassified,False,+915702672182,True,2024-09-23
SWGY11063,Aarav Pillai,aarav.pillai925@outlook.com,Vijayawada,Swiggy One Member,True,+912403211535,False,2023-11-10
SWGY13882X,Aarav Rao,aarav.rao116@yahoo.com,Gurugram,Churned,False,+913588704320,True,2023-08-25
SWGY10892,Aarav Rao,aarav.rao519@hotmail.com,Pune,Churned,False,+914118491359,True,2023-10-08
SWGY15018,Aarav Rao,aarav.rao632@hotmail.com,Delhi,Dormant,False,,False,2024-12-25
SWGY12060,Aarav Rao,aarav.rao647@yahoo.com,Delhi,Frequent Orderer,False,+919602509270,True,2024-01-02
SWGY15822,Aarav Rao,aarav.rao65@gmail.co,Kochi,Unclassified,False,+919676781767,False,2024-08-27
SWGY10954,Aarav Rao,aarav.rao700@gmail.co,Gurugram,Dormant,True,+915195377492,False,2023-06-22
SWGY12406,Aarav Rao,aarav.rao70@gmail.com,Mumbai,Frequent Orderer,False,+919729575512,True,2023-07-24
SWGY12032,Aarav Rao,aarav.rao71@yahoo.com,Mumbai,Unclassified,False,+914337026578,False,2025-05-22
SWGY13225,Aarav Rao,aarav.rao85@yahoo.com,Nellore,Dormant,False,+914471565037,True,2024-06-16
SWGY14262,Aarav Rao,aarav.rao886@gmail.co,Kochi,Frequent Orderer,True,+911578729306,True,2024-06-23
SWGY15248,Aarav Reddy,aarav.reddy129@gmail.com,Mumbai,Dormant,False,+911191983913,False,2024-09-27
SWGY13879,Aarav Reddy,aarav.reddy202@hotmail.com,Hyderabad,New,False,+913540357133,False,2023-07-16
SWGY12779,Aarav Reddy,aarav.reddy272@yahoo.com,Noida,Frequent Orderer,False,+919182812479,False,2023-11-19
SWGY14852,Aarav Reddy,aarav.reddy313@outlook.com,Jaipur,Frequent Orderer,False,,True,2024-11-21
SWGY15474,Aarav Reddy,aarav.reddy359@gmail.co,Chennai,Unclassified,False,+912323260917,True,2023-06-23
SWGY15498,Aarav Reddy,aarav.reddy398@yahoo.com,,Unclassified,True,+911451059625,True,2024-04-06
SWGY12104,Aarav Reddy,aarav.reddy464@yahoo.com,Kochi,Dormant,False,+911156781408,False,2023-12-17
SWGY15864,Aarav Reddy,aarav.reddy503@hotmail.com,Ahmedabad,New,False,+918190014243,True,2025-03-31
SWGY14177,Aarav Reddy,aarav.reddy544@yahoo.com,Lucknow,Dormant,False,+911974028231,True,2024-09-11
SWGY10805,Aarav Reddy,aarav.reddy873@outlook.com,Delhi,Dormant,False,+912867963259,False,2024-03-13
SWGY12386,Aarav Reddy,aarav.reddy899@gmail.com,Vijayawada,Swiggy One Member,True,+915504616143,False,2023-10-26
SWGY11306,Aarav Reddy,aarav.reddy909@yahoo.com,Kolkata,Swiggy One Member,True,+913596985045,False,2024-10-16
SWGY13338,Aarav Sharma,aarav.sharma152@gmail.com,Hyderabad,Frequent Orderer,False,,False,2024-10-20
SWGY12594,Aarav Sharma,aarav.sharma297@gmail.com,Nellore,Frequent Orderer,False,+918117963305,True,2024-03-05
SWGY14440,Aarav Sharma,aarav.sharma360@outlook.com,Nellore,Dormant,False,+918680666430,False,2025-02-01
SWGY14023,Aarav Sharma,aarav.sharma42@hotmail.com,Hyderabad,Frequent Orderer,False,+917337799793,False,2024-08-12
SWGY12015,Aarav Sharma,aarav.sharma558@outlook.com,Vijayawada,Frequent Orderer,False,+913924887807,False,2025-04-07
SWGY10664,Aarav Sharma,aarav.sharma642@gmail.co,Jaipur,Dormant,False,,False,2024-05-15
SWGY14604,Aarav Sharma,aarav.sharma789@gmail.com,Lucknow,New,False,+910639249484,False,2025-01-01
SWGY13902,Aarav Sharma,aarav.sharma833@yahoo.com,Bengaluru,Frequent Orderer,False,+917928172724,False,2024-03-06
SWGY10340,Aarav Sharma,aarav.sharma929@gmail.com,Lucknow,Swiggy One Member,True,,False,2024-12-23
SWGY11135,Aarav Sharma,aarav.sharma942@yahoo.com,Jaipur,New,False,,False,2023-08-14
SWGY14080,Aarav Shetty,aarav.shetty168@gmail.com,Noida,Churned,False,,True,2023-08-07
SWGY15732,Aarav Shetty,aarav.shetty250@gmail.co,Delhi,Dormant,True,,False,2023-11-15
SWGY12316,Aarav Shetty,aarav.shetty258@outlook.com,Hyderabad,Dormant,False,,True,2024-03-26
SWGY14263,Aarav Shetty,aarav.shetty384@outlook.com,Lucknow,Frequent Orderer,False,+913258788702,True,2023-12-12
SWGY14971,Aarav Shetty,aarav.shetty415@gmail.com,Nellore,Dormant,False,+917443428811,True,2025-01-29
SWGY15999,Aarav Shetty,aarav.shetty450@outlook.com,Nellore,Dormant,True,+911506216117,False,2023-08-28
SWGY12402,Aarav Shetty,aarav.shetty638@outlook.com,Bengaluru,Swiggy One Member,True,+912869395391,False,2025-02-05
SWGY15539,Aarav Shetty,aarav.shetty72@gmail.com,Noida,Dormant,False,,False,2024-11-11
SWGY11932,Aarav Shetty,aarav.shetty78@outlook.com,Gurugram,Swiggy One Member,True,+919773660985,False,2025-03-18
SWGY11138,Aarav Shetty,aarav.shetty860@hotmail.com,Noida,New,False,+912616620165,False,2024-08-29
SWGY11530,Aarav Singh,aarav.singh141@yahoo.com,Bengaluru,New,False,,False,2023-08-28
SWGY11502,Aarav Singh,aarav.singh232@outlook.com,Delhi,Frequent Orderer,False,+911062833455,False,2023-06-07
SWGY13547,Aarav Singh,aarav.singh415@gmail.com,Bengaluru,Frequent Orderer,False,+915029767064,False,2024-01-01
SWGY15992,Aarav Singh,aarav.singh511@gmail.com,Hyderabad,Frequent Orderer,False,+911500280573,True,2024-07-13
SWGY10333,Aarav Singh,aarav.singh663@gmail.com,Kochi,Frequent Orderer,False,+914204482070,True,2024-04-13
SWGY13991,Aarav Singh,aarav.singh747@hotmail.com,Pune,Frequent Orderer,False,+914176570779,True,2024-07-18
SWGY13070,Aarav Singh,aarav.singh768@hotmail.com,Pune,Frequent Orderer,False,,False,2023-08-30
SWGY12285,Aarav Singh,aarav.singh969@gmail.co,Vijayawada,Dormant,False,+917360863339,False,2023-06-28
SWGY13680,Aarav Verma,aarav.verma159@gmail.co,Ahmedabad,Frequent Orderer,False,+912128133094,True,2025-05-16
SWGY10290,Aarav Verma,aarav.verma217@hotmail.com,Pune,Frequent Orderer,False,+918293102707,True,2023-07-28
SWGY11822X,Aarav Verma,aarav.verma366@gmail.co,Hyderabad,Frequent Orderer,False,,False,2025-05-24
SWGY10591,Aarav Verma,aarav.verma395@gmail.com,Ahmedabad,Frequent Orderer,False,+914819807704,False,2025-04-24
SWGY13205,Aarav Verma,aarav.verma562@gmail.co,Vijayawada,Frequent Orderer,True,+912875719887,False,2024-09-09
SWGY11589,Aarav Verma,aarav.verma615@hotmail.com,Jaipur,Dormant,False,+918586188817,True,2023-12-28
SWGY12758,Aarav Verma,aarav.verma653@hotmail.com,Noida,Churned,False,+914422597303,True,2024-02-26
SWGY14236,Aarav Verma,aarav.verma883@hotmail.com,Jaipur,New,False,+911585308967,False,2025-02-17
SWGY14558,Aditya Bose,aditya.bose10@gmail.com,Bengaluru,Frequent Orderer,False,+915953479576,False,2025-04-05
SWGY12453,Aditya Bose,aditya.bose186@gmail.com,Noida,Frequent Orderer,True,+913613014464,True,2024-10-10
SWGY14560,Aditya Bose,aditya.bose323@gmail.com,Chennai,Frequent Orderer,False,+915014689773,False,2024-12-30
SWGY13194,Aditya Bose,aditya.bose338@yahoo.com,Bengaluru,Unclassified,False,+911358263747,True,2023-12-24
SWGY10102,Aditya Bose,aditya.bose403@hotmail.com,Delhi,Dormant,True,+913004786863,True,2025-03-31
SWGY11317,Aditya Bose,aditya.bose459@outlook.com,Mumbai,Dormant,False,+911447761868,False,2025-04-30
SWGY15057,Aditya Bose,aditya.bose500@gmail.co,Kochi,Dormant,False,+918253077601,True,2025-04-11
SWGY12601,Aditya Bose,aditya.bose511@gmail.co,Mumbai,New,False,+915104730802,False,2025-02-20
SWGY14655,Aditya Bose,aditya.bose854@gmail.com,Kolkata,Frequent Orderer,False,+916750991975,True,2024-04-18
SWGY12014,Aditya Bose,aditya.bose877@yahoo.com,Hyderabad,Frequent Orderer,False,+912447929759,True,2023-12-07
SWGY12367,Aditya Bose,aditya.bose89@gmail.co,Gurugram,Dormant,False,+917224588366,False,2024-05-04
SWGY15601,Aditya Bose,aditya.bose92@hotmail.com,,Dormant,False,+912699276726,False,2024-05-31
SWGY12284,Aditya Chatterjee,aditya.chatterjee155@hotmail.com,Ahmedabad,New,False,+915126608696,True,2023-11-15
SWGY13480,Aditya Chatterjee,aditya.chatterjee228@hotmail.com,Vijayawada,Frequent Orderer,False,+912279180554,False,2023-08-18
SWGY10097,Aditya Chatterjee,aditya.chatterjee255@gmail.com,Ahmedabad,New,False,,False,2023-09-06
SWGY13285,Aditya Chatterjee,aditya.chatterjee341@gmail.co,Pune,New,False,+915125162802,True,2024-07-12
SWGY10218,Aditya Chatterjee,aditya.chatterjee363@yahoo.com,,New,False,+914237333433,True,2024-05-16
SWGY13035,Aditya Chatterjee,aditya.chatterjee389@yahoo.com,Nellore,Frequent Orderer,False,+914109244329,True,2024-03-04
SWGY12771,Aditya Chatterjee,aditya.chatterjee450@outlook.com,Kolkata,Swiggy One Member,True,+917277719846,True,2024-01-26
SWGY12245,Aditya Chatterjee,aditya.chatterjee471@gmail.co,Ahmedabad,Dormant,False,,False,2023-09-01
SWGY14425,Aditya Chatterjee,aditya.chatterjee697@yahoo.com,Ahmedabad,New,True,+919893960733,False,2023-12-28
SWGY13018,Aditya Chatterjee,aditya.chatterjee801@outlook.com,Chennai,Dormant,True,+910085380942,False,2024-03-24
SWGY12183,Aditya Chatterjee,aditya.chatterjee811@hotmail.com,Lucknow,Dormant,False,+910326249864,False,2024-01-25
SWGY10112,Aditya Das,aditya.das232@outlook.com,Kolkata,Swiggy One Member,True,,False,2024-09-13
SWGY10323,Aditya Das,aditya.das239@gmail.co,Hyderabad,New,False,,False,2024-05-12
SWGY10396,Aditya Das,aditya.das310@outlook.com,Bengaluru,New,False,+919284044566,True,2024-12-11
SWGY10679,Aditya Das,aditya.das411@hotmail.com,Pune,New,False,+916628137214,True,2024-05-12
SWGY12562,Aditya Das,aditya.das431@gmail.com,Mumbai,New,False,+916899247157,True,2024-10-14
SWGY11341,Aditya Das,aditya.das452@hotmail.com,Kochi,Frequent Orderer,False,+913009358201,False,2025-03-18
SWGY12550,Aditya Das,aditya.das531@outlook.com,Lucknow,Frequent Orderer,False,+919134178109,True,2024-09-28
SWGY14954,Aditya Das,aditya.das54@outlook.com,Nellore,Dormant,False,+919320024263,False,2023-09-20
SWGY13878,Aditya Das,aditya.das552@yahoo.com,Pune,Dormant,False,+917849082456,True,2024-10-09
SWGY13316,Aditya Das,aditya.das622@gmail.co,Mumbai,Dormant,False,+917316734992,False,2025-02-25
SWGY10161,Aditya Das,aditya.das63@gmail.co,Kochi,Frequent Orderer,False,+916879374160,False,2024-12-06
SWGY14548,Aditya Das,aditya.das679@hotmail.com,Pune,New,False,+919172314041,True,2025-03-08
SWGY11925,Aditya Das,aditya.das70@hotmail.com,Gurugram,New,False,+915195617655,False,2024-10-06
SWGY15539X,Aditya Das,aditya.das900@yahoo.com,Pune,Frequent Orderer,False,+910063647048,True,2024-07-25
SWGY15681,Aditya Das,aditya.das909@outlook.com,Lucknow,Frequent Orderer,True,,False,2024-02-18
SWGY12079,Aditya Gupta,aditya.gupta361@yahoo.com,Kolkata,New,False,,True,2023-06-16
SWGY13333,Aditya Gupta,aditya.gupta368@gmail.com,Jaipur,Swiggy One Member,True,+916155427714,True,2023-09-30
SWGY14035,Aditya Gupta,aditya.gupta504@gmail.co,Vijayawada,Dormant,False,+913162797066,False,2024-07-08
SWGY14996,Aditya Gupta,aditya.gupta656@hotmail.com,Mumbai,Swiggy One Member,True,+919094951680,True,2024-07-26
SWGY11683,Aditya Gupta,aditya.gupta691@gmail.com,Jaipur,Swiggy One Member,True,+915347050707,True,2024-08-10
SWGY15153,Aditya Gupta,aditya.gupta720@yahoo.com,Jaipur,Frequent Orderer,False,,False,2023-10-25
SWGY14652,Aditya Gupta,aditya.gupta852@gmail.co,Ahmedabad,Frequent Orderer,False,+911267365073,True,2024-02-07
SWGY14538,Aditya Gupta,aditya.gupta866@gmail.co,Noida,Frequent Orderer,True,+915661396110,True,2025-04-29
